,0
"('34_tinker', '35_sniper', '62_bounty_hunter', '83_treant', '110_phoenix')",1
"('8_juggernaut', '13_puck', '48_luna', '107_earth_spirit', '120_pangolier')",1
"('9_mirana', '21_windrunner', '91_wisp', '103_elder_titan', '129_mars')",1
"('26_lion', '65_batrider', '72_gyrocopter', '96_centaur', '102_abaddon')",1
"('13_puck', '67_spectre', '85_undying', '98_shredder', '119_dark_willow')",1
"('15_razor', '30_witch_doctor', '52_leshrac', '119_dark_willow', '129_mars')",1
"('13_puck', '42_skeleton_king', '112_winter_wyvern', '121_grimstroke', '129_mars')",1
"('4_bloodseeker', '13_puck', '26_lion', '121_grimstroke', '129_mars')",1
"('26_lion', '111_oracle', '114_monkey_king', '129_mars', '126_void_spirit')",1
"('42_skeleton_king', '53_furion', '100_tusk', '107_earth_spirit', '128_snapfire')",1
"('2_axe', '19_tiny', '55_dark_seer', '74_invoker', '128_snapfire')",1
"('9_mirana', '13_puck', '72_gyrocopter', '100_tusk', '129_mars')",1
"('86_rubick', '93_slark', '106_ember_spirit', '121_grimstroke', '129_mars')",1
"('27_shadow_shaman', '40_venomancer', '46_templar_assassin', '112_winter_wyvern', '114_monkey_king')",1
"('11_nevermore', '13_puck', '44_phantom_assassin', '71_spirit_breaker', '110_phoenix')",1
"('43_death_prophet', '58_enchantress', '73_alchemist', '88_nyx_assassin', '126_void_spirit')",1
"('17_storm_spirit', '42_skeleton_king', '79_shadow_demon', '110_phoenix', '129_mars')",1
"('56_clinkz', '92_visage', '100_tusk', '110_phoenix', '126_void_spirit')",1
"('25_lina', '70_ursa', '111_oracle', '129_mars', '126_void_spirit')",1
"('44_phantom_assassin', '110_phoenix', '120_pangolier', '129_mars', '126_void_spirit')",1
"('21_windrunner', '38_beastmaster', '63_weaver', '100_tusk', '111_oracle')",1
"('15_razor', '30_witch_doctor', '34_tinker', '38_beastmaster', '68_ancient_apparition')",1
"('13_puck', '41_faceless_void', '119_dark_willow', '129_mars', '128_snapfire')",1
"('16_sand_king', '68_ancient_apparition', '74_invoker', '81_chaos_knight', '88_nyx_assassin')",1
"('18_sven', '87_disruptor', '88_nyx_assassin', '129_mars', '126_void_spirit')",1
"('12_phantom_lancer', '45_pugna', '96_centaur', '107_earth_spirit', '128_snapfire')",1
"('12_phantom_lancer', '17_storm_spirit', '28_slardar', '85_undying', '121_grimstroke')",1
"('9_mirana', '35_sniper', '47_viper', '72_gyrocopter', '107_earth_spirit')",1
"('22_zuus', '75_silencer', '100_tusk', '106_ember_spirit', '111_oracle')",1
"('9_mirana', '38_beastmaster', '88_nyx_assassin', '129_mars', '126_void_spirit')",1
"('51_rattletrap', '53_furion', '86_rubick', '109_terrorblade', '120_pangolier')",1
"('37_warlock', '56_clinkz', '68_ancient_apparition', '91_wisp', '121_grimstroke')",1
"('13_puck', '41_faceless_void', '42_skeleton_king', '46_templar_assassin', '98_shredder')",1
"('13_puck', '103_elder_titan', '110_phoenix', '113_arc_warden', '129_mars')",1
"('10_morphling', '53_furion', '85_undying', '88_nyx_assassin', '96_centaur')",1
"('6_drow_ranger', '7_earthshaker', '19_tiny', '55_dark_seer', '85_undying')",1
"('35_sniper', '45_pugna', '88_nyx_assassin', '99_bristleback', '100_tusk')",1
"('16_sand_king', '17_storm_spirit', '44_phantom_assassin', '85_undying', '100_tusk')",1
"('3_bane', '4_bloodseeker', '49_dragon_knight', '94_medusa', '109_terrorblade')",1
"('9_mirana', '91_wisp', '93_slark', '103_elder_titan', '129_mars')",1
"('10_morphling', '17_storm_spirit', '48_luna', '53_furion', '107_earth_spirit')",1
"('31_lich', '38_beastmaster', '86_rubick', '114_monkey_king', '121_grimstroke')",1
"('9_mirana', '29_tidehunter', '54_life_stealer', '114_monkey_king', '129_mars')",1
"('19_tiny', '47_viper', '88_nyx_assassin', '94_medusa', '98_shredder')",1
"('35_sniper', '68_ancient_apparition', '77_lycan', '95_troll_warlord', '107_earth_spirit')",1
"('4_bloodseeker', '13_puck', '43_death_prophet', '91_wisp', '103_elder_titan')",1
"('38_beastmaster', '61_broodmother', '62_bounty_hunter', '121_grimstroke', '126_void_spirit')",1
"('26_lion', '39_queenofpain', '73_alchemist', '103_elder_titan', '114_monkey_king')",1
"('39_queenofpain', '73_alchemist', '84_ogre_magi', '88_nyx_assassin', '114_monkey_king')",1
"('10_morphling', '48_luna', '51_rattletrap', '57_omniknight', '126_void_spirit')",1
"('27_shadow_shaman', '29_tidehunter', '70_ursa', '106_ember_spirit', '111_oracle')",1
"('15_razor', '71_spirit_breaker', '106_ember_spirit', '110_phoenix', '129_mars')",1
"('4_bloodseeker', '16_sand_king', '91_wisp', '121_grimstroke', '129_mars')",1
"('13_puck', '33_enigma', '54_life_stealer', '55_dark_seer', '107_earth_spirit')",1
"('13_puck', '19_tiny', '70_ursa', '110_phoenix', '129_mars')",1
"('19_tiny', '44_phantom_assassin', '98_shredder', '121_grimstroke', '126_void_spirit')",1
"('32_riki', '110_phoenix', '112_winter_wyvern', '120_pangolier', '129_mars')",1
"('72_gyrocopter', '86_rubick', '92_visage', '96_centaur', '111_oracle')",1
"('3_bane', '17_storm_spirit', '25_lina', '60_night_stalker', '106_ember_spirit')",1
"('17_storm_spirit', '41_faceless_void', '86_rubick', '97_magnataur', '128_snapfire')",1
"('6_drow_ranger', '13_puck', '96_centaur', '103_elder_titan', '110_phoenix')",1
"('11_nevermore', '13_puck', '54_life_stealer', '85_undying', '100_tusk')",1
"('17_storm_spirit', '26_lion', '70_ursa', '100_tusk', '129_mars')",1
"('26_lion', '44_phantom_assassin', '47_viper', '97_magnataur', '110_phoenix')",1
"('18_sven', '23_kunkka', '91_wisp', '100_tusk', '121_grimstroke')",1
"('5_crystal_maiden', '19_tiny', '27_shadow_shaman', '28_slardar', '120_pangolier')",1
"('43_death_prophet', '51_rattletrap', '63_weaver', '74_invoker', '84_ogre_magi')",1
"('10_morphling', '27_shadow_shaman', '98_shredder', '100_tusk', '126_void_spirit')",1
"('55_dark_seer', '70_ursa', '88_nyx_assassin', '110_phoenix', '126_void_spirit')",1
"('21_windrunner', '26_lion', '42_skeleton_king', '96_centaur', '112_winter_wyvern')",1
"('8_juggernaut', '11_nevermore', '96_centaur', '112_winter_wyvern', '128_snapfire')",1
"('40_venomancer', '69_doom_bringer', '84_ogre_magi', '95_troll_warlord', '119_dark_willow')",1
"('3_bane', '13_puck', '49_dragon_knight', '53_furion', '111_oracle')",1
"('26_lion', '33_enigma', '53_furion', '100_tusk', '114_monkey_king')",1
"('27_shadow_shaman', '29_tidehunter', '42_skeleton_king', '43_death_prophet', '106_ember_spirit')",1
"('32_riki', '43_death_prophet', '46_templar_assassin', '72_gyrocopter', '107_earth_spirit')",1
"('27_shadow_shaman', '62_bounty_hunter', '70_ursa', '74_invoker', '129_mars')",1
"('33_enigma', '51_rattletrap', '95_troll_warlord', '106_ember_spirit', '121_grimstroke')",1
"('38_beastmaster', '44_phantom_assassin', '90_keeper_of_the_light', '106_ember_spirit', '119_dark_willow')",1
"('9_mirana', '26_lion', '44_phantom_assassin', '92_visage', '98_shredder')",1
"('38_beastmaster', '48_luna', '49_dragon_knight', '95_troll_warlord', '100_tusk')",1
"('8_juggernaut', '60_night_stalker', '74_invoker', '90_keeper_of_the_light', '107_earth_spirit')",1
"('10_morphling', '49_dragon_knight', '100_tusk', '102_abaddon', '126_void_spirit')",1
"('7_earthshaker', '12_phantom_lancer', '43_death_prophet', '72_gyrocopter', '114_monkey_king')",1
"('26_lion', '29_tidehunter', '52_leshrac', '58_enchantress', '77_lycan')",1
"('12_phantom_lancer', '43_death_prophet', '84_ogre_magi', '119_dark_willow', '129_mars')",1
"('70_ursa', '90_keeper_of_the_light', '99_bristleback', '100_tusk', '121_grimstroke')",1
"('8_juggernaut', '16_sand_king', '30_witch_doctor', '45_pugna', '126_void_spirit')",1
"('21_windrunner', '87_disruptor', '94_medusa', '100_tusk', '129_mars')",1
"('2_axe', '30_witch_doctor', '43_death_prophet', '113_arc_warden', '121_grimstroke')",1
"('13_puck', '27_shadow_shaman', '53_furion', '70_ursa', '71_spirit_breaker')",1
"('26_lion', '40_venomancer', '44_phantom_assassin', '73_alchemist', '112_winter_wyvern')",1
"('30_witch_doctor', '50_dazzle', '95_troll_warlord', '100_tusk', '120_pangolier')",1
"('7_earthshaker', '43_death_prophet', '68_ancient_apparition', '70_ursa', '98_shredder')",1
"('8_juggernaut', '15_razor', '29_tidehunter', '111_oracle', '119_dark_willow')",1
"('1_antimage', '26_lion', '33_enigma', '88_nyx_assassin', '98_shredder')",1
"('17_storm_spirit', '70_ursa', '100_tusk', '111_oracle', '120_pangolier')",1
"('1_antimage', '43_death_prophet', '52_leshrac', '100_tusk', '120_pangolier')",1
"('4_bloodseeker', '39_queenofpain', '52_leshrac', '72_gyrocopter', '107_earth_spirit')",1
"('10_morphling', '13_puck', '100_tusk', '119_dark_willow', '129_mars')",1
"('9_mirana', '74_invoker', '89_naga_siren', '100_tusk', '120_pangolier')",1
"('33_enigma', '39_queenofpain', '43_death_prophet', '107_earth_spirit', '114_monkey_king')",1
"('39_queenofpain', '42_skeleton_king', '68_ancient_apparition', '107_earth_spirit', '120_pangolier')",1
"('34_tinker', '81_chaos_knight', '107_earth_spirit', '112_winter_wyvern', '129_mars')",1
"('43_death_prophet', '44_phantom_assassin', '50_dazzle', '66_chen', '107_earth_spirit')",1
"('56_clinkz', '100_tusk', '106_ember_spirit', '121_grimstroke', '129_mars')",1
"('3_bane', '13_puck', '15_razor', '29_tidehunter', '107_earth_spirit')",1
"('26_lion', '43_death_prophet', '49_dragon_knight', '54_life_stealer', '101_skywrath_mage')",1
"('43_death_prophet', '74_invoker', '107_earth_spirit', '114_monkey_king', '121_grimstroke')",1
"('86_rubick', '107_earth_spirit', '108_abyssal_underlord', '114_monkey_king', '121_grimstroke')",1
"('9_mirana', '33_enigma', '86_rubick', '95_troll_warlord', '104_legion_commander')",1
"('33_enigma', '100_tusk', '109_terrorblade', '111_oracle', '129_mars')",1
"('8_juggernaut', '26_lion', '43_death_prophet', '73_alchemist', '88_nyx_assassin')",1
"('9_mirana', '53_furion', '91_wisp', '120_pangolier', '129_mars')",1
"('26_lion', '63_weaver', '106_ember_spirit', '110_phoenix', '129_mars')",1
"('17_storm_spirit', '86_rubick', '95_troll_warlord', '102_abaddon', '129_mars')",1
"('53_furion', '56_clinkz', '100_tusk', '106_ember_spirit', '119_dark_willow')",1
"('12_phantom_lancer', '13_puck', '30_witch_doctor', '53_furion', '107_earth_spirit')",1
"('13_puck', '42_skeleton_king', '58_enchantress', '100_tusk', '129_mars')",1
"('13_puck', '25_lina', '53_furion', '70_ursa', '107_earth_spirit')",1
"('23_kunkka', '110_phoenix', '111_oracle', '114_monkey_king', '120_pangolier')",1
"('12_phantom_lancer', '43_death_prophet', '88_nyx_assassin', '121_grimstroke', '126_void_spirit')",1
"('6_drow_ranger', '19_tiny', '38_beastmaster', '110_phoenix', '120_pangolier')",1
"('9_mirana', '10_morphling', '17_storm_spirit', '29_tidehunter', '100_tusk')",1
"('3_bane', '33_enigma', '88_nyx_assassin', '109_terrorblade', '126_void_spirit')",1
"('43_death_prophet', '51_rattletrap', '63_weaver', '65_batrider', '86_rubick')",1
"('8_juggernaut', '43_death_prophet', '45_pugna', '62_bounty_hunter', '107_earth_spirit')",1
"('25_lina', '66_chen', '70_ursa', '98_shredder', '129_mars')",1
"('51_rattletrap', '64_jakiro', '70_ursa', '80_lone_druid', '129_mars')",1
"('46_templar_assassin', '70_ursa', '107_earth_spirit', '121_grimstroke', '129_mars')",1
"('7_earthshaker', '10_morphling', '39_queenofpain', '110_phoenix', '114_monkey_king')",1
"('8_juggernaut', '33_enigma', '74_invoker', '86_rubick', '129_mars')",1
"('10_morphling', '19_tiny', '26_lion', '103_elder_titan', '120_pangolier')",1
"('26_lion', '28_slardar', '42_skeleton_king', '103_elder_titan', '126_void_spirit')",1
"('38_beastmaster', '51_rattletrap', '52_leshrac', '59_huskar', '111_oracle')",1
"('29_tidehunter', '51_rattletrap', '73_alchemist', '119_dark_willow', '126_void_spirit')",1
"('52_leshrac', '60_night_stalker', '84_ogre_magi', '86_rubick', '95_troll_warlord')",1
"('52_leshrac', '98_shredder', '100_tusk', '102_abaddon', '114_monkey_king')",1
"('9_mirana', '29_tidehunter', '39_queenofpain', '44_phantom_assassin', '72_gyrocopter')",1
"('38_beastmaster', '47_viper', '70_ursa', '91_wisp', '100_tusk')",1
"('7_earthshaker', '30_witch_doctor', '38_beastmaster', '42_skeleton_king', '52_leshrac')",1
"('26_lion', '72_gyrocopter', '94_medusa', '120_pangolier', '126_void_spirit')",1
"('5_crystal_maiden', '63_weaver', '74_invoker', '100_tusk', '114_monkey_king')",1
"('9_mirana', '44_phantom_assassin', '84_ogre_magi', '104_legion_commander', '126_void_spirit')",1
"('8_juggernaut', '17_storm_spirit', '19_tiny', '50_dazzle', '119_dark_willow')",1
"('13_puck', '19_tiny', '63_weaver', '119_dark_willow', '129_mars')",1
"('27_shadow_shaman', '33_enigma', '44_phantom_assassin', '98_shredder', '129_mars')",1
"('52_leshrac', '85_undying', '107_earth_spirit', '109_terrorblade', '126_void_spirit')",1
"('39_queenofpain', '48_luna', '88_nyx_assassin', '98_shredder', '111_oracle')",1
"('25_lina', '27_shadow_shaman', '38_beastmaster', '68_ancient_apparition', '109_terrorblade')",1
"('26_lion', '70_ursa', '98_shredder', '102_abaddon', '114_monkey_king')",1
"('13_puck', '53_furion', '70_ursa', '111_oracle', '120_pangolier')",1
"('27_shadow_shaman', '95_troll_warlord', '106_ember_spirit', '121_grimstroke', '129_mars')",1
"('16_sand_king', '43_death_prophet', '70_ursa', '119_dark_willow', '121_grimstroke')",1
"('39_queenofpain', '65_batrider', '72_gyrocopter', '91_wisp', '100_tusk')",1
"('15_razor', '63_weaver', '100_tusk', '121_grimstroke', '126_void_spirit')",1
"('17_storm_spirit', '38_beastmaster', '68_ancient_apparition', '88_nyx_assassin', '114_monkey_king')",1
"('13_puck', '27_shadow_shaman', '73_alchemist', '103_elder_titan', '114_monkey_king')",1
"('21_windrunner', '27_shadow_shaman', '78_brewmaster', '93_slark', '98_shredder')",1
"('12_phantom_lancer', '33_enigma', '84_ogre_magi', '120_pangolier', '126_void_spirit')",1
"('45_pugna', '60_night_stalker', '82_meepo', '107_earth_spirit', '121_grimstroke')",1
"('8_juggernaut', '11_nevermore', '100_tusk', '120_pangolier', '121_grimstroke')",1
"('6_drow_ranger', '7_earthshaker', '39_queenofpain', '43_death_prophet', '72_gyrocopter')",1
"('7_earthshaker', '38_beastmaster', '73_alchemist', '111_oracle', '126_void_spirit')",1
"('9_mirana', '43_death_prophet', '44_phantom_assassin', '100_tusk', '126_void_spirit')",1
"('26_lion', '58_enchantress', '94_medusa', '120_pangolier', '126_void_spirit')",1
"('9_mirana', '63_weaver', '103_elder_titan', '120_pangolier', '126_void_spirit')",1
"('11_nevermore', '33_enigma', '71_spirit_breaker', '102_abaddon', '114_monkey_king')",1
"('9_mirana', '38_beastmaster', '103_elder_titan', '106_ember_spirit', '114_monkey_king')",1
"('25_lina', '27_shadow_shaman', '78_brewmaster', '95_troll_warlord', '129_mars')",1
"('8_juggernaut', '9_mirana', '29_tidehunter', '47_viper', '111_oracle')",1
"('10_morphling', '27_shadow_shaman', '102_abaddon', '106_ember_spirit', '129_mars')",1
"('27_shadow_shaman', '39_queenofpain', '77_lycan', '93_slark', '100_tusk')",1
"('8_juggernaut', '33_enigma', '64_jakiro', '106_ember_spirit', '107_earth_spirit')",1
"('13_puck', '44_phantom_assassin', '88_nyx_assassin', '102_abaddon', '110_phoenix')",1
"('103_elder_titan', '114_monkey_king', '121_grimstroke', '129_mars', '126_void_spirit')",1
"('2_axe', '64_jakiro', '74_invoker', '77_lycan', '86_rubick')",1
"('13_puck', '45_pugna', '62_bounty_hunter', '94_medusa', '107_earth_spirit')",1
"('11_nevermore', '73_alchemist', '90_keeper_of_the_light', '91_wisp', '104_legion_commander')",1
"('9_mirana', '49_dragon_knight', '58_enchantress', '80_lone_druid', '109_terrorblade')",1
"('9_mirana', '63_weaver', '77_lycan', '84_ogre_magi', '106_ember_spirit')",1
"('8_juggernaut', '15_razor', '29_tidehunter', '30_witch_doctor', '126_void_spirit')",1
"('63_weaver', '69_doom_bringer', '106_ember_spirit', '107_earth_spirit', '121_grimstroke')",1
"('4_bloodseeker', '49_dragon_knight', '74_invoker', '78_brewmaster', '86_rubick')",1
"('39_queenofpain', '73_alchemist', '86_rubick', '110_phoenix', '120_pangolier')",1
"('17_storm_spirit', '26_lion', '95_troll_warlord', '96_centaur', '102_abaddon')",1
"('27_shadow_shaman', '51_rattletrap', '73_alchemist', '86_rubick', '114_monkey_king')",1
"('30_witch_doctor', '100_tusk', '114_monkey_king', '120_pangolier', '126_void_spirit')",1
"('17_storm_spirit', '29_tidehunter', '51_rattletrap', '70_ursa', '90_keeper_of_the_light')",1
"('13_puck', '68_ancient_apparition', '96_centaur', '113_arc_warden', '120_pangolier')",1
"('8_juggernaut', '43_death_prophet', '74_invoker', '85_undying', '107_earth_spirit')",1
"('10_morphling', '38_beastmaster', '49_dragon_knight', '71_spirit_breaker', '110_phoenix')",1
"('8_juggernaut', '29_tidehunter', '76_obsidian_destroyer', '90_keeper_of_the_light', '120_pangolier')",1
"('3_bane', '15_razor', '53_furion', '107_earth_spirit', '108_abyssal_underlord')",1
"('43_death_prophet', '44_phantom_assassin', '77_lycan', '112_winter_wyvern', '126_void_spirit')",1
"('26_lion', '91_wisp', '102_abaddon', '129_mars', '126_void_spirit')",1
"('29_tidehunter', '44_phantom_assassin', '76_obsidian_destroyer', '107_earth_spirit', '121_grimstroke')",1
"('23_kunkka', '48_luna', '51_rattletrap', '68_ancient_apparition', '129_mars')",1
"('8_juggernaut', '33_enigma', '76_obsidian_destroyer', '89_naga_siren', '121_grimstroke')",1
"('18_sven', '38_beastmaster', '43_death_prophet', '88_nyx_assassin', '102_abaddon')",1
"('26_lion', '29_tidehunter', '48_luna', '61_broodmother', '95_troll_warlord')",1
"('13_puck', '47_viper', '91_wisp', '107_earth_spirit', '114_monkey_king')",1
"('33_enigma', '70_ursa', '107_earth_spirit', '108_abyssal_underlord', '114_monkey_king')",1
"('26_lion', '48_luna', '53_furion', '98_shredder', '126_void_spirit')",1
"('42_skeleton_king', '47_viper', '91_wisp', '107_earth_spirit', '126_void_spirit')",1
"('8_juggernaut', '13_puck', '100_tusk', '110_phoenix', '121_grimstroke')",1
"('13_puck', '30_witch_doctor', '60_night_stalker', '86_rubick', '95_troll_warlord')",1
"('43_death_prophet', '80_lone_druid', '85_undying', '86_rubick', '120_pangolier')",1
"('13_puck', '42_skeleton_king', '77_lycan', '107_earth_spirit', '121_grimstroke')",1
"('9_mirana', '29_tidehunter', '47_viper', '89_naga_siren', '112_winter_wyvern')",1
"('29_tidehunter', '72_gyrocopter', '100_tusk', '106_ember_spirit', '111_oracle')",1
"('1_antimage', '9_mirana', '102_abaddon', '129_mars', '126_void_spirit')",1
"('5_crystal_maiden', '10_morphling', '13_puck', '47_viper', '107_earth_spirit')",1
"('9_mirana', '43_death_prophet', '54_life_stealer', '81_chaos_knight', '129_mars')",1
"('53_furion', '54_life_stealer', '68_ancient_apparition', '88_nyx_assassin', '106_ember_spirit')",1
"('1_antimage', '86_rubick', '112_winter_wyvern', '114_monkey_king', '120_pangolier')",1
"('10_morphling', '27_shadow_shaman', '29_tidehunter', '43_death_prophet', '77_lycan')",1
"('4_bloodseeker', '9_mirana', '29_tidehunter', '72_gyrocopter', '128_snapfire')",1
"('27_shadow_shaman', '38_beastmaster', '43_death_prophet', '47_viper', '77_lycan')",1
"('13_puck', '38_beastmaster', '63_weaver', '90_keeper_of_the_light', '119_dark_willow')",1
